Main ID,Incident ID,Incident Type,Region of Incident,Incident Date,Incident Year,año,Month,Number of Dead,Minimum Estimated Number of Missing,Total Number of Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Country of Origin,Region of Origin,Cause of Death,Country of Incident,Migration Route,Location of Incident,localización,R2,T2,,Coordinates,lat,lon,UNSD Geographical Grouping,Information Source,URL,Source Quality
2024.MMP1681,2024.MMP1681,Incident,Northern Africa,2024-11-02,2024,2024,November,,48,48,10,,,,Unknown,Western Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Africa / Atlantic route to the Canary Islands,"370 kilometers South of El Hierro, Canary Islands, Spain","370 kilómetros al sur de El Hierro, Islas Canarias, España",Sí,Sí,En España,"22.42394, -19.603334",22.42394, -19.603334,Uncategorized,"Voice of America, vision360",https://perma.cc/5Y7S-DCDC,3
2024.MMP2086,2024.MMP2086,Incident,Northern Africa,2024-11-01,2024,2024,November,,4,4,203,,,,Senegal,Western Africa,Violence,Spain,Western Africa / Atlantic route to the Canary Islands,"Unspecified location between Bassoul, Senegal and La Restinga, Santa Cruz de Tenerife, Canary Islands, Spain","Ubicación no especificada entre Bassoul, Senegal y La Restinga, Santa Cruz de Tenerife, Islas Canarias, España",Sí,Sí,En España,"24.63741, -19.067397",24.63741, -19.067397,Uncategorized,"infobae, El Diario, Maritime Executive",https://perma.cc/UX26-JARZ,3
2024.MMP1652,2024.MMP1652,Incident,Northern Africa,2024-10-26,2024,2024,October,1,0,1,174,,,,Unknown,Western Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Africa / Atlantic route to the Canary Islands,"La Restinga, El Hierro, Canary Islands, Spain ","La Restinga, El Hierro, Islas Canarias, España ",Sí,Sí,En España,"27.639643, -17.980513",27.639643, -17.980513,Uncategorized,"112 Canarias, EFE via RTVE",https://perma.cc/8E68-V5XQ,5
2024.MMP4218,2024.MMP4218,Incident,Mediterranean,2024-10-15,2024,2024,October,,24,24,,,,,Unknown,Sub-Saharan Africa (P),Drowning,Algeria,Western Mediterranean,"Unspecified location after departure from Boumerdes, Algeria en route to Balearic Islands, Spain","Ubicación no especificada tras la salida de Boumerdes, Argelia, en ruta a las Islas Baleares, España.",No,Sí,Cerca de España o de camino,"37.375628, 3.398303205",37.375628, 3.398303205,Uncategorized,Centro Internacional Para la Identificacion de Migrantes Desaparecidos (CIPIMD),,4
2024.MMP1266,2024.MMP1266,Incident,Mediterranean,2024-10-13,2024,2024,October,3,0,3,29,,3,,Morocco,Northern Africa,Violence,Spain,Western Mediterranean,"52 miles off the coast of Garrucha, Almería, Spain","52 millas de la costa de Garrucha, Almería, España",Sí,Sí,En España,"36.57099, -2.061673",36.57099, -2.061673,Uncategorized,"Viva Almeria, Vozpopuli, El Mundo, El Periodico, Diario de Almeria",https://perma.cc/B5WP-NADH,3
2024.MMP1268,2024.MMP1268,Incident,Mediterranean,2024-10-11,2024,2024,October,,11,11,3,,,,Algeria,Northern Africa,Drowning,Spain,Western Mediterranean,"185 km East of Palma, Mallorca, Spain","185 km al este de Palma, Mallorca, España",Sí,Sí,En España,"39.190493, 5.533995",39.190493, 5.533995,Uncategorized,"El Periodico, El Diario, Europa Press",https://perma.cc/X65J-NEMK,3
2024.MMP1257,2024.MMP1257,Incident,Mediterranean,2024-10-07,2024,2024,October,1,0,1,16,,1,,Morocco,Northern Africa,Drowning,Spain,Western Mediterranean,"50 kilometres off the coast of Cabo de Gata, Almería, Spain","A 50 kilómetros de la costa de Cabo de Gata, Almería, España.",Sí,Sí,En España,"36.311819, -2.142648",36.311819, -2.142648,Uncategorized,"EFE via La Vanguardia, Canal Sur, ABC del Almeria",https://perma.cc/4258-X9L2,3
2024.MMP1269,2024.MMP1269,Incident,Northern Africa,2024-09-29,2024,2024,September,9,48,57,27,,9,1,Mixed,Western Africa,Drowning,Spain,Western Africa / Atlantic route to the Canary Islands,"6 km off the coast of Las Playas, Canary Islands, Spain","A 6 km de la costa de Las Playas, Islas Canarias, España",Sí,Sí,En España,"27.684693, -17.901901",27.684693, -17.901901,Uncategorized,"New York Times, Al Jazeera, The Guardian, Canarian Weekly",https://archive.ph/ld2xq,3
2024.MMP1190,2024.MMP1190,Incident,Mediterranean,2024-09-09,2024,2024,September,1,0,1,,,1,,Unknown,Northern Africa (P),Drowning,Spain,Western Mediterranean,"Body washed ashore at Desnarigado, Ceuta, Spain","Cuerpo arrastrado a la orilla en Desnarigado, Ceuta, España",Sí,Sí,En España,"35.894401, -5.280422",35.894401, -5.280422,Uncategorized,"EFE, Andalucia Informacion",https://perma.cc/J6HP-DW44,1
2024.MMP1191,2024.MMP1191,Incident,Mediterranean,2024-09-04,2024,2024,September,1,0,1,,,1,,Unknown,Northern Africa (P),Drowning,Spain,Western Mediterranean,"Body washed ashore off Juan XXIII, Ceuta, Spain","Cuerpo arrastrado a la orilla de Juan XXIII, Ceuta, España",Sí,Sí,En España,"35.878626, -5.328266",35.878626, -5.328266,Uncategorized,"EFE, Infobae",https://perma.cc/E6XS-E9UP,4
2024.MMP1204,2024.MMP1204,Incident,Mediterranean,2024-09-03,2024,2024,September,,14,14,,,14,,Algeria,Northern Africa,Drowning,Algeria,Western Mediterranean,"Embarked from Larhat, Algeria heading to Spain","Embarcado desde Larhat, Argelia, rumbo a España.",No,Sí,Cerca de España o de camino,"36.563842, 1.751018",36.563842, 1.751018,Uncategorized,"i24 News, Al-Hadath, Al-Bawaba",http://archive.today/fLZzL,4
2024.MMP4143,2024.MMP4143,Incident,Mediterranean,2024-09-02,2024,2024,September,2,2,4,17,,,,Unknown,Unknown,Drowning,Algeria,Western Mediterranean,"Unspecified location after departure from Boumerdes, Algeria en route to Balearic Islands, Spain","Ubicación no especificada tras la salida de Boumerdes, Argelia, en ruta a las Islas Baleares, España.",No,Sí,Cerca de España o de camino,"37.200814, 3.376330549",37.200814, 3.376330549,Uncategorized,Centro Internacional Para la Identificacion de Migrantes Desaparecidos (CIPIMD),,4
2024.MMP4063,2024.MMP4063,Incident,Mediterranean,2024-09-01,2024,2024,September,,17,17,,,,,Unknown,Unknown,Drowning,Algeria,Western Mediterranean,"Unspecified location after departure from Oran, Algeria en route to Almeria, Spain","Ubicación no especificada tras la salida de Orán, Argelia, en ruta a Almería, España.",No,Sí,Cerca de España o de camino,"36.129279, -1.132577",36.129279, -1.132577,Uncategorized,Centro Internacional Para la Identificacion de Migrantes Desaparecidos (CIPIMD),,4
2024.MMP4062,2024.MMP4062,Incident,Mediterranean,2024-09-01,2024,2024,September,,13,13,,,,,Unknown,Unknown,Drowning,Algeria,Western Mediterranean,"Unspecified location after departure  from Algeria en route to Balearic Islands, Spain","Ubicación no especificada tras la salida de Argelia en ruta a las Islas Baleares, España",No,Sí,Cerca de España o de camino,"37.697952, 3.575104129",37.697952, 3.575104129,Uncategorized,Centro Internacional Para la Identificacion de Migrantes Desaparecidos (CIPIMD),,4
2024.MMP1143,2024.MMP1143,Incident,Mediterranean,2024-08-28,2024,2024,August,1,0,1,,,1,,Morocco,Northern Africa (P),Drowning,Spain,Western Mediterranean,"Off the shores of the Sarchal area, Ceuta, Spain","Frente a las costas de la zona de Sarchal, Ceuta, España",Sí,Sí,En España,"35.888868, -5.290344",35.888868, -5.290344,Uncategorized,"El Mundo, Canal Sur, Ceuta Actualidad, Morocco World News, Yabladi, Barlaman Today",https://archive.ph/wip/0Sadk,3
2024.MMP1144,2024.MMP1144,Incident,Northern Africa,2024-08-28,2024,2024,August,1,0,1,254,,,,Unknown,Western Africa,Mixed or unknown,Spain,Western Africa / Atlantic route to the Canary Islands,"Atlantic Ocean - Departure from Tanji Port, Gambia to El Hierro, Canary Islands, Spain","Océano Atlántico - Salida desde el puerto de Tanji, Gambia, hacia El Hierro, Islas Canarias, España",Sí,Sí,En España,"26.820884, -18.224221",26.820884, -18.224221,Uncategorized,"EFE, LancelotDigital.com, La Provincia",https://archive.ph/wip/jkZNB,3
2024.MMP2043,2024.MMP2043,Incident,Mediterranean,2024-08-27,2024,2024,August,,1,1,,,1,,Morocco,Northern Africa,Drowning,Morocco,Western Mediterranean,"Embarked from Findeq, Morocco, towards Ceuta, Spain","Embarcado desde Findeq, Marruecos, hacia Ceuta, España",No,Sí,Cerca de España o de camino,"35.840059, -5.350704",35.840059, -5.350704,Uncategorized,The Voice Ma,https://perma.cc/78BD-HJXH,1
2024.MMP1127,2024.MMP1127,Incident,Northern Africa,2024-08-23,2024,2024,August,2,0,2,173,,2,,Unknown,Sub-Saharan Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Africa / Atlantic route to the Canary Islands,"One mile South El Hierro - disembarkation at La Restinga port, El Hierro, Canary Islands, Spain","Una milla al sur de El Hierro - desembarco en el puerto de La Restinga, El Hierro, Islas Canarias, España",Sí,Sí,En España,"27.621114, -17.979015",27.621114, -17.979015,Uncategorized,"SALVAMENTO MARÍTIMO, EFE via El Diaro",https://archive.ph/1ve2i,5
2024.MMP1111,2024.MMP1111,Incident,Mediterranean,2024-08-21,2024,2024,August,1,0,1,,,,,Unknown,Northern Africa (P),Drowning,Spain,Western Mediterranean,"Off Garrofera Beach, Valencia, Spain","Frente a la playa de Garrofera, Valencia, España",Sí,Sí,En España,"39.360728, -0.314638",39.360728, -0.314638,Uncategorized,"20minutos, Noticias ciudadanas",https://archive.ph/Oa0wK,3
2024.MMP1110,2024.MMP1110,Incident,Mediterranean,2024-08-21,2024,2024,August,1,0,1,,,,,Morocco,Northern Africa,Drowning,Spain,Western Mediterranean,"Half a mile off Fuente Caballo beach, Ceuta, Spain","A 800 metros de la playa de Fuente Caballo, Ceuta, España",Sí,Sí,En España,"35.884991, -5.312094",35.884991, -5.312094,Uncategorized,"Ceuta al dia, Ceuta Actualidad",https://archive.ph/EY4ak,3
2024.MMP1080,2024.MMP1080,Incident,Mediterranean,2024-08-14,2024,2024,August,1,0,1,,,1,,Unknown,Unknown,Drowning,Spain,Western Mediterranean,"Fosa Real, Ceuta, Spain","Fosa Real, Ceuta, España",Sí,Sí,En España,"35.8886, -5.318539",35.8886, -5.318539,Uncategorized,"EFE, El Faro Ceuta, La Vanguardia",https://archive.ph/qngch,3
2024.MMP1083,2024.MMP1083,Incident,Mediterranean,2024-08-14,2024,2024,August,3,0,3,,,3,,Morocco,Northern Africa,Drowning,Morocco,Western Mediterranean,"Off the coast of Findeq Plague, Morocco - attempting to cross to Ceuta, Spain","Frente a la costa de Findeq Plague, Marruecos, intentando cruzar a Ceuta, España",No,Sí,Cerca de España o de camino,"35.838819, -5.318522",35.838819, -5.318522,Uncategorized,Kech24,http://archive.today/7rsEM,2
2024.MMP1053,2024.MMP1053,Incident,Mediterranean,2024-08-07,2024,2024,August,1,0,1,,,1,,Unknown,Northern Africa,Drowning,Spain,Western Mediterranean,"Remains found 800 metres from Playa del Chorillo, Ceuta, Spain","Restos encontrados a 800 metros de la Playa del Chorillo, Ceuta, España",Sí,Sí,En España,"35.876752, -5.320093",35.876752, -5.320093,Uncategorized,"Europa Press, Press Tetouan",https://archive.ph/aEVNk,3
2024.MMP4052,2024.MMP4052,Incident,Mediterranean,2024-07-31,2024,2024,July,1,11,12,,,,,Algeria,Northern Africa,Drowning,Algeria,Western Mediterranean,"Remains recovered at high seas after departure from from Tipaza, Algeria en route to Alicante, Spain","Restos recuperados en alta mar tras partir de Tipaza, Argelia, rumbo a Alicante, España.",No,Sí,Cerca de España o de camino,"37.098156, 1.782476706",37.098156, 1.782476706,Uncategorized,Centro Internacional Para la Identificacion de Migrantes Desaparecidos (CIPIMD),,4
2024.MMP0978,"2024.MMP09781010,2024.MMP09781011",Split Incident,Northern Africa,2024-07-16,2024,2024,July,2,0,2,51,,1,1,Unknown,Western Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Africa / Atlantic route to the Canary Islands,"La Restinga port in El Hierro, Spain,Nuestra Señora de La Candelaria hospital, Tenerife, Spain - medevac after arrival to La Restinga port in El Hierro","Puerto de La Restinga en El Hierro, España, hospital Nuestra Señora de La Candelaria, Tenerife, España - evacuación médica después de su llegada al puerto de La Restinga en El Hierro",Sí,Sí,En España,"27.640658, -17.980031",27.640658, -17.980031,Uncategorized,"EFE, Europa Press",https://archive.ph/xmWY8,3
2024.MMP4049,2024.MMP4049,Incident,Mediterranean,2024-07-12,2024,2024,July,,16,16,,,,,Unknown,Sub-Saharan Africa (P),Drowning,Algeria,Western Mediterranean,"Invisible shipwreck. Unspecified location after departure from from Algeria en route to Balearic Islands, Spain","Naufragio invisible. Ubicación no especificada tras zarpar de Argelia rumbo a las Islas Baleares, España.",No,Sí,Cerca de España o de camino,"38.038602, 3.606207131",38.038602, 3.606207131,Uncategorized,Centro Internacional Para la Identificacion de Migrantes Desaparecidos (CIPIMD),,4
2024.MMP1055,2024.MMP1055,Incident,Mediterranean,2024-07-10,2024,2024,July,1,0,1,,,1,,Unknown,Northern Africa,Drowning,Spain,Western Mediterranean,"Remains found off the cliffs of Santa Catalina, Ceuta, Spain","Restos encontrados en los acantilados de Santa Catalina, Ceuta, España",Sí,Sí,En España,"35.903075, -5.292087",35.903075, -5.292087,Uncategorized,EFE via La Vanguardia,https://archive.ph/ftede,1
2024.MMP0949,2024.MMP0949,Incident,Northern Africa,2024-07-10,2024,2024,July,1,0,1,78,,1,,Unknown,Sub-Saharan Africa,Mixed or unknown,Spain,Western Africa / Atlantic route to the Canary Islands,"800 meters from Playa de las Vistas, Tenerife, Spain","A 800 metros de la Playa de las Vistas, Tenerife, España.",Sí,Sí,En España,"28.046762, -16.728453",28.046762, -16.728453,Uncategorized,"Andalucia Informacion, Canarias 7, Diario de Avisos",https://archive.ph/wip/wqj5E,3
2024.MMP0941,2024.MMP0941,Incident,Mediterranean,2024-07-07,2024,2024,July,1,0,1,,,1,,Unknown,Northern Africa (P),Drowning,Spain,Western Mediterranean,"100 meters from Playa del Chorillo, Ceuta, Spain","A 100 metros de la Playa del Chorillo, Ceuta, España.",Sí,Sí,En España,"35.884067, -5.321608",35.884067, -5.321608,Uncategorized,"La Vanguardia, La Voz de Galicia",https://archive.ph/5QOHH,3
2024.MMP0939,2024.MMP0939,Incident,Northern Africa,2024-07-07,2024,2024,July,2,0,2,146,1,1,,Guinea,Western Africa (P),Mixed or unknown,Spain,Western Africa / Atlantic route to the Canary Islands,"La Restinga, Santa Cruz de Tenerife, El Hierro, Canary Islands, Spain","La Restinga, Santa Cruz de Tenerife, El Hierro, Islas Canarias, España",Sí,Sí,En España,"27.638145, -17.980505",27.638145, -17.980505,Uncategorized,"112 Canarias, El Hierro, IOM Madrid",https://archive.ph/2Eel2,5
2024.MMP0938,2024.MMP0938,Incident,Northern Africa,2024-07-06,2024,2024,July,1,0,1,55,,1,,Unknown,Sub-Saharan Africa (P),Mixed or unknown,Spain,Western Africa / Atlantic route to the Canary Islands,"South of El Hierro, Canary Islands, Spain","Sur de El Hierro, Islas Canarias, España",Sí,Sí,En España,"27.309226, -17.994047",27.309226, -17.994047,Uncategorized,"Txema Santana, El Diario, La Provincia, 112 Canarias, El Hierro",https://archive.ph/ZLMZY,5
2024.MMP0901,2024.MMP0901,Incident,Mediterranean,2024-07-02,2024,2024,July,,3,3,10,,3,,Unknown,Northern Africa (P),Drowning,Spain,Western Mediterranean,"10 miles SE Cabo de la Nao, Spain","10 millas al SE Cabo de la Nao, España",Sí,Sí,En España,"38.536353, 0.450752",38.536353, 0.450752,Uncategorized,"Salvamento Maritimo, RTVE",https://archive.ph/fg3P5,4
2024.MMP4051,2024.MMP4051,Incident,Mediterranean,2024-06-30,2024,2024,June,2,0,2,16,,,,Unknown,Unknown,Drowning,Algeria,Western Mediterranean,"Unspecified location after departure from from Boumerdes, Algeria en route to Balearic Islands, Spain after 9 days adrift","Ubicación no especificada después de la salida de Boumerdes, Argelia, en ruta a las Islas Baleares, España, después de 9 días a la deriva.",No,Sí,Cerca de España o de camino,"38.200431, 3.277453598",38.200431, 3.277453598,Uncategorized,Centro Internacional Para la Identificacion de Migrantes Desaparecidos (CIPIMD),,4
2024.MMP1031,2024.MMP1031,Incident,Mediterranean,2024-06-29,2024,2024,June,,3,3,8,,,,Algeria,Northern Africa,Drowning,Spain,Western Mediterranean,"Off Benidorm, Alicante, Spain - departure from Tipaza, Algeria","Frente a Benidorm, Alicante, España - salida desde Tipaza, Argelia",Sí,Sí,En España,"38.521957, -0.123474",38.521957, -0.123474,Uncategorized,Centro Internacional Para la Identificacion de Migrantes Desaparecidos (CIPIMD),,4
2024.MMP0898,2024.MMP0898,Incident,Northern Africa,2024-06-24,2024,2024,June,1,0,1,46,,1,,Unknown,Unknown,"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Africa / Atlantic route to the Canary Islands,"La Restinga, El Hierro, Canary Islands, Spain ","La Restinga, El Hierro, Islas Canarias, España ",Sí,Sí,En España,"27.639599, -17.980544",27.639599, -17.980544,Uncategorized,112 del Gobierno de Canarias,https://archive.ph/0vypE,5
2024.MMP0857,2024.MMP0857,Incident,Western Africa,2024-06-20,2024,2024,June,6,47,53,67,3,3,,Unknown,Western Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Africa / Atlantic route to the Canary Islands,"440mn/815 km south of Tenerife, Canary Islands, Spain - presumed departure from Mauritania","440mn/815 km al sur de Tenerife, Islas Canarias, España - presunta salida desde Mauritania",Sí,Sí,En España,"27.124295, -16.566572",27.124295, -16.566572,Uncategorized,"IOM Spain, Salvamento Maritimo, InfoMigrants",https://www.facebook.com/share/p/ZcoaBjH1KxTPeDt8/,5
2024.MMP0476,"2024.MMP0476506,2024.MMP0476507",Split Incident,Northern Africa,2024-06-06,2024,2024,June,1,10,11,69,,,,Unknown,Western Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Africa / Atlantic route to the Canary Islands,"Died in El Hierro Insular Hospital, Santa Cruz de Tenerife, Canary Islands, Spain,Off El Hierro, Santa Cruz de Tenerife, Canary Islands, Spain - embarkation from Nouakchott, Mauritania 13 days earlier","Fallecido en el Hospital Insular de El Hierro, Santa Cruz de Tenerife, Islas Canarias, España, frente a El Hierro, Santa Cruz de Tenerife, Islas Canarias, España - embarque desde Nouakchott, Mauritania 13 días antes",Sí,Sí,En España,"27.814297, -17.915621",27.814297, -17.915621,Uncategorized,"EFE, Tiempo de Canarias",https://archive.ph/EvdRS,3
2024.MMP0480,2024.MMP0480,Incident,Northern Africa,2024-06-05,2024,2024,June,,12,12,44,,,,Unknown,Sub-Saharan Africa,Drowning,Spain,Western Africa / Atlantic route to the Canary Islands,"Boat found between Tenerife Island and La Gomera Island, Spain","Barco encontrado entre la isla de Tenerife y la isla de La Gomera, España",Sí,Sí,En España,"28.246646, -16.960208",28.246646, -16.960208,Uncategorized,"Info Migrants, EFE",https://efe.com/canarias/2024-06-06/salvamento-rescata-de-madrugada-en-la-ruta-canaria-a-464-personas-que-iban-en-cuatro-cayucos-una-parturienta-y-su-bebe-entre-ellas/,4
